"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"258",-6.35913853487246,-5.03738269489014,-4.71987581885242,-6.62171741464284,-3.89428834122501,0,0,-4.31007281778218,-4.46317471495144,-5.62682143352007,0,0,0,-5.01105681149366,-4.7325166630633,-4.56116697120475,-4.52366920145795,-4.90163355859007,-4.8017413594771,-7.60720801210536,0,-4.37211025064867,-4.12198594674161,-7.66217014522263,0
"259",-6.33033966834551,-5.05624551963406,-4.69169337047476,-6.65355612663264,-3.93181763275633,0,0,-4.12111397272227,-4.40719793324468,-5.62408708003611,0,0,0,-5.27820666346278,-4.76117257917882,-4.61835674779227,-4.42295577779149,-4.90353771657576,-4.82820660018454,-7.49268887490185,0,-4.46724844506228,-4.1337568365792,-7.78551234685405,0
"260",-6.38091570852008,-5.11176666994788,-4.76903455800299,-6.56720971697329,-4.09599735590482,0,0,-4.02457599166748,-4.29890471659444,-5.63996296194325,0,0,0,-5.30465167168108,-4.7954835927116,-4.60926426960867,-4.39551143297602,-4.8390136347246,-4.83087057465543,-7.53886706862263,0,-4.43459593077539,-4.10136054534479,-7.66277786326017,0
"261",-6.32402444690928,-5.06779538860989,-4.78763461012996,-6.63925602594713,-4.23765421887148,0,0,-3.9939925682954,-4.33181163572367,-5.60659094881057,0,0,0,-5.38138846469434,-4.81585594455723,-4.6776179985082,-4.41398328087541,-4.7810894242885,-4.74790296550454,-7.54749711139684,0,-4.58058907787195,-3.98698518846997,-7.72129604257121,0
"262",-6.32561947077403,-5.00456092335548,-4.81740912359092,-6.61402013481728,-4.09411030394843,0,0,-3.99652325223166,-4.27307486102375,-5.63387002610987,0,0,0,-5.46063463570836,-4.75865442127219,-4.60937903076215,-4.26775961423082,-4.56726902437882,-4.76068846722266,-7.38142275478119,0,-4.62454233452498,-4.27536296848566,-7.69552716005531,0
"263",-6.3456120754092,-4.96204923238697,-4.84665956909766,-6.51330297070937,-3.66307248007658,0,0,-3.95903225636537,-4.30609257572994,-5.624126655001,0,0,0,-5.41919446961237,-4.68659718468382,-4.58025460174207,-4.26813688230465,-4.51123757797686,-4.51736864506974,-7.58137998352943,0,-4.47744310584122,-3.95401383753489,-7.60548436904719,0
"264",-6.35411650151258,-4.92862748553181,-5.10101337102645,-6.58401683528967,-3.72904095252406,0,0,-4.12387342205478,-4.11938987986273,-5.6823005858403,0,0,0,-5.41603968976174,-4.6454566096663,-4.59521985513492,-4.11351864423712,-4.46475007516015,-4.61080029104173,-7.50689182507984,0,-4.40962689896076,-3.75649164652399,-7.68149293626131,0
"265",-6.34667118178545,-4.90542621847632,-5.22093313454651,-6.53422321797698,-3.69868739510502,0,0,-4.20495694003488,-4.19330654460548,-5.64536532954143,0,0,0,-5.45754759211859,-4.80097654108418,-4.56740657785295,-4.28885900823892,-4.40799520380783,-4.58131416017267,-7.38188168090215,0,-4.36536619378077,-3.90158481622805,-7.69113981362569,0
"266",-6.32713710355863,-4.8896763545847,-5.29421152136397,-6.69011254373896,-3.51378873886235,0,0,-4.00956495950331,-4.25610411625288,-5.63550986249373,0,0,0,-5.44877487453768,-4.73581595012771,-4.68327073325766,-4.30539368968345,-4.37701066428479,-4.57754112244245,-7.51708665916349,0,-4.30063099646989,-3.77242877897987,-7.71039849882891,0
"267",-6.3197305471821,-4.93298004953065,-5.72148103134796,-6.76106089983133,-3.59263983624115,0,0,-4.07502944869943,-4.1209819217504,-5.6627365052202,0,0,0,-5.4573465938264,-4.84888094252799,-4.70888126905728,-4.33259449974103,-4.35027329351294,-4.56867295837678,-7.59378499177322,0,-4.19517250836752,-3.78417649114748,-7.67285890174335,0
"268",-6.35831352038791,-4.88284535210085,-5.80278231001861,-6.84330604754506,-3.57570384174649,0,0,-3.72719863091612,-4.03289204790913,-5.64670025419508,0,0,0,-5.35129629133892,-4.84195999683617,-4.63841677978173,-4.54977602594174,-4.32533309077398,-4.49664895636774,-7.41099073348145,0,-4.16172139326732,-3.92236198322333,-7.71199364990889,0
"269",-6.32530026240807,-4.90789821664514,-5.86103796943694,-6.66190017014865,-3.6694578517795,0,0,-3.65392607485051,-4.0445671304597,-5.6192312642534,0,0,0,-5.40998343476914,-4.88286421024049,-4.67303614166284,-4.62532916248339,-4.31230869278069,-4.40429561520603,-7.44365454030024,0,-4.32237862404072,-3.97321475231532,-7.67778350387804,0
"270",-6.39544504351196,-4.89348102750229,-5.78250105936761,-6.68130292209338,-3.75992136221883,0,0,-4.05623160526136,-4.03242464520903,-5.55221471954558,0,0,0,-5.43233867508013,-4.80919411631108,-4.6352759949534,-4.47555896721419,-4.29011964174389,-4.41580208592617,-7.61819395665214,0,-4.12185378058212,-4.02086576755086,-7.6549061907644,0
"271",-6.37956697696605,-4.94404530722561,-5.74939270019401,-6.54083301859186,-3.57048200407413,0,0,-4.05262422847224,-4.07368515920594,-5.58352630923171,0,0,0,-5.38593152257505,-4.85055934624962,-4.63462842185803,-4.37138630147448,-4.3648717673054,-4.40801866256734,-7.58306254141375,0,-4.04666521886736,-3.89319424153878,-7.68864137385009,0
"272",-6.41628723870187,-4.95076389705887,-5.53838910888293,-6.5916940179287,-3.58242125541635,0,0,-4.03019540259017,-4.13673027871854,-5.54853851512603,0,0,0,-5.36898510923679,-4.74658563751349,-4.52522418628732,-4.27276744302508,-4.38510565571214,-4.37630588654478,-7.49679987760837,0,-3.93841098290919,-3.76413885814175,-7.73525051207316,0
"273",-6.39853093658312,-4.9385870948803,-5.57769119112937,-6.72044618067714,-3.58160477164289,0,0,-4.08596831258358,-4.23530264826338,-5.59857339903627,0,0,0,-5.35697606491607,-4.70816841467908,-4.61318795686739,-4.22900638946551,-4.27911941159317,-4.41528208969624,-7.42550961282264,0,-3.93372829878882,-3.9209196059359,-7.75372069413556,0
"274",-6.41856195534326,-4.93385284033447,-5.51981940873299,-6.6165793172761,-3.56121021035799,0,0,-3.97688157777664,-4.33723902788391,-5.55501770139109,0,0,0,-5.25662717758909,-4.69875899106551,-4.52973146701775,-4.26121580645874,-4.33045395074779,-4.42000743112739,-7.55292895527921,0,-4.00658489384375,-3.67553460826591,-7.64949264370885,0
"275",-6.42435958226425,-4.89209064378006,-5.28986745354539,-6.75724386632293,-3.35815431269777,0,0,-4.02025271264733,-4.27698731345061,-5.56915168658838,0,0,0,-5.20350081505163,-4.71629330534483,-4.41918866836265,-4.38273545725784,-4.35628091825547,-4.38207235000453,-7.67778350387804,0,-3.85813023546384,-3.53068959582351,-7.66065246394786,0
"276",-6.42453579371845,-4.87825456322913,-5.18486113835456,-6.76973398108476,0,0,0,-4.16554292524299,-4.33451075144341,-5.57924137386981,0,0,0,-5.2112226596971,-4.71963551703218,-4.28242438031244,-4.43221377415911,-4.42494606537159,-4.44055203283147,-7.63283550664509,0,-3.98716227842058,-3.60082671476844,-7.69930312426485,0
"277",-6.37285047115271,-4.82029242280683,-5.02049084372702,-6.73813306621326,0,0,0,-4.18668544048305,-4.42592478428289,-5.49914045457373,0,0,0,-5.24827628442254,-4.64842072226825,-4.2818038660931,-4.45837711938038,-4.43211764457636,-4.32898971842168,-7.63195094223536,0,-4.10564242916577,-3.48497347833915,-7.61616114050272,0
"278",-5.87624988626936,-4.82840302700279,-4.97909509965996,-6.62763745776556,0,0,0,-4.17786903850906,-4.38097575846633,-5.467277162029,0,0,0,-5.63023996847068,-4.6500778966433,-4.28497252185963,-4.56527662232642,-4.46110694845416,-4.38530055955065,-7.68366314328267,0,-4.12134290238903,0,-7.67840078784826,0
"279",-5.82044471007247,-4.8145165012833,-4.86638653813054,-6.64297634974794,0,0,0,-4.13195742580141,-4.41099064241218,-5.56135328509607,0,0,0,-5.61349788903496,-4.66646824880073,-4.20085812333379,-4.47758141581925,-4.53344770993027,-4.36753782059696,-7.73819602230292,0,-4.10902029737584,0,-7.64440661928228,0
"280",-5.76868677696926,-4.78100426064651,-4.71211926433106,-6.58826312617112,0,0,0,-3.91304495601323,-4.51135462906979,-5.55199376576085,0,0,0,-5.25553158723026,-4.68081780432741,-4.22505219032289,-4.37414917208631,-4.7013822008949,-4.26352766488332,-7.63964328785851,0,-4.0675663211895,0,-7.68957755741043,0
"281",-5.7412173547875,-4.79948335563442,-4.71666056202145,-6.65521937478455,0,0,0,-3.79110204108084,-4.45473251329721,-5.60270970970584,0,0,0,-5.18838730717584,-4.65580204503689,-4.21412280125936,-4.44159467201519,-4.77911549314353,-4.14553259899153,-7.58869160215412,0,-4.04139977515676,0,-7.6354939043117,0
"282",-5.68007989902906,-4.76834479257999,-4.68571420977575,-6.60321608946393,0,0,0,-3.92434865511878,-4.37711301202839,-5.63815526064555,0,0,0,-5.15476138840155,-4.65094490119707,-4.27193788617591,-4.36185432781845,-4.83124660538694,-4.14138226285316,-7.55620228062418,0,-4.17112687647369,0,-7.63460698629347,0
"283",-5.6512035784375,-4.77831681856095,-4.66543594363255,-6.62914999046533,0,0,0,-3.81658296392635,-4.36402955797223,-5.66946386710327,0,0,0,-4.87370343960111,-4.62231634482306,-4.43946206166835,-4.38939082675424,-4.81657928465563,-4.08926320848044,-7.50767236369109,0,-4.16355684553317,0,-7.61877552107679,0
"284",-5.68578820414107,-4.76768911548587,-4.67447433040523,-6.55508835644094,0,0,0,-3.79569499606327,-4.25781856951024,-5.66562001356185,0,0,0,-4.81573249974131,-4.68568324235347,-4.52830174173151,-4.45880894892547,-4.7956045628926,-3.93430513271681,-7.49551337286384,0,-4.23016428536464,0,-7.71743627579803,0
"285",-5.51907091904324,-4.75634197378983,-4.54383321291206,-6.52775450973991,0,0,0,-3.81018224828775,-4.2168609252761,-5.68406388450449,0,0,0,-4.80677941697505,-4.71005462451243,-4.55245575903082,-4.42802868923568,-4.90898164036976,-3.94773901011031,-7.60864665427551,0,-4.2214347035025,0,-7.59350134406177,0
"286",-5.27831868004135,-4.75103859206288,-4.46456387969161,-6.59628692788148,0,0,0,-3.89736665072751,-4.04691041907456,-5.69692035863576,0,0,0,-4.78460448634985,-4.69043244422754,-4.50814718818009,-4.15822501422039,-4.94796235135412,-4.3453035434777,-7.53404520018555,0,-4.20049586666145,0,-7.71295196335071,0
"287",-5.27871083690912,-4.77012906453195,-4.45896939026291,-6.57588545396238,0,0,0,-3.9755867637062,-4.04753186215075,-5.70525498684175,0,0,0,-4.73428684809571,-4.72916353722482,-4.57050654382477,-4.2202382576789,-4.89226195651187,-4.23815884711466,-7.56691519725395,0,-4.2780270446554,0,-7.66338595084352,0
"288",-5.21124884833386,-4.78462157992865,-4.51218738776104,-6.59263176220164,0,0,0,-4.03548283793461,-4.04301883978892,-5.67357201239173,0,0,0,-4.71755531658288,-4.71307361465003,-4.69654953023077,-4.21448036346208,-4.79962216258888,-4.25696097546286,-7.54966630964439,0,-4.28840098978526,0,-7.64829360279781,0
"289",-5.12299644761313,-4.82917124771643,-4.56764046219133,-6.5828806475932,0,0,0,-4.06600703247608,-3.95963136820003,-5.64884796042029,0,0,0,-4.71065769383607,-4.67091324181019,-4.6128855875858,-4.0939989076818,-4.81068433810391,-4.1615472003987,-7.55811668022431,0,-4.29302200743283,0,-7.65279743866499,0
"290",-5.13984948863348,-4.86792738478702,-4.7092775189535,-6.59336172730001,0,0,0,-3.98518527105713,-4.0096673358151,-5.61801115193043,0,0,0,-4.69270637599266,-4.62128505002104,-4.64245677077411,-4.13449713799595,-4.79146534136414,-3.88118208509077,-7.54912356878982,0,-4.24226469229872,0,-7.71007977372661,0
"291",-5.02872652951642,-4.90608224721075,-4.77670442142623,-6.61242396528446,0,0,0,-3.96733941931314,-4.02170235765858,-5.6228215073934,0,0,0,-4.59860606277545,-4.65412036295889,-4.74418597823108,-4.3185100641214,-4.73235441758553,-4.06825919174643,-7.57245384337071,0,-4.26100314069257,0,-7.65974295956502,0
"292",-5.0245241565067,-5.02085880511687,-4.90838174291488,-6.61893100195158,0,0,0,-3.74867192226629,-3.97137878970236,-5.6129889732104,0,0,0,-4.47789582783992,-4.64395556534145,-4.77762062298678,-4.33404223722415,-4.71893096463398,-3.83596183995817,-7.5485811223431,0,-4.22838873935936,0,-7.59605707454561,0
"293",-4.99696487579809,-5.02652515767462,-4.78730890235552,-6.67313498105071,0,0,0,-3.72659318904379,-4.05935531658574,-5.58185565538981,0,0,0,-4.5608525939084,-4.68704671694533,-4.77573822958743,-4.28869243180077,-4.71246908703812,-3.99275285389075,-7.55020934522656,0,-4.08110967387139,0,-7.64530227541022,0
"294",-4.90050047927813,-5.09281421041104,-4.7695732422797,-6.58629309079915,0,0,0,-3.65068674169987,-4.06665713543194,-5.54644910984619,0,0,0,-4.51676692098132,-4.75589341291509,-4.7360601722408,-4.32612170452917,-4.70257827916028,-3.91654033607707,-7.47893770328903,0,-4.07473523091731,0,-7.69176540013342,0
"295",-4.79861624842299,-4.9961408479458,-4.68749645137698,-6.52629016623619,0,0,0,-3.49867476530001,-4.05696620450449,-5.45811730677399,0,0,0,-4.69965356482941,-4.74331629167363,-4.71455465993337,-4.31891770634591,-4.7072978377482,-3.80023887968631,-7.46587219079382,0,-4.08075447013294,0,-7.69489921654959,0
"296",-4.71337601555635,-5.00880839246916,-4.62618955321217,-6.57752698505839,0,0,0,0,-4.12183615974724,-5.43988093086982,0,0,0,-4.70371272710523,-4.78013600552927,-4.61419651529078,-4.28578182683538,-4.68528075310688,-3.93334149534947,-7.51210696075895,0,-3.97247085715505,0,-7.61558109408275,0
"297",-4.74420239468365,-4.95783278200803,-4.54599872033216,-6.58133337821443,0,0,0,0,-4.18336314711158,-5.41748707748005,0,0,0,-4.62997530490706,-4.78003390741289,-4.55823207594866,-4.35344473107909,-4.74428448098924,-4.05782529689323,-7.38602152122124,0,-4.07976563877487,0,-7.67132492383863,0
"298",-4.97903281182786,-4.92260479373217,-4.66596714408214,-6.54878297599472,0,0,0,0,-4.24972599912022,-5.33166734622959,0,0,0,-4.79387780462406,-4.80464952790172,-4.55405619338843,-4.22714479363871,-4.7779092306267,-4.0205313273767,-7.37137930126383,0,-4.10745585508452,0,-7.65611319151444,0
"299",-5.0023908020834,-4.87394639165665,-4.58618021373657,-6.59138163181693,0,0,0,0,-4.30879741585774,-5.32801103502648,0,0,0,-4.83318271441381,-4.87581722958913,-4.56342518899428,-4.22854556674174,-4.76015454656393,-4.06019161357786,-7.4116998695471,0,-4.13794720487783,0,-7.72452393433452,0
"300",-4.98436204982947,-4.82904614830692,-4.75295781966677,-6.58329365740806,0,0,0,0,-4.37981194605104,-5.27691937386877,0,0,0,-4.71501694025883,-4.83843622583089,-4.50523435737549,-4.19467963137774,-4.72851688443866,-3.93020879764974,-7.51866436130511,0,-4.0304044343718,0,-7.75805764838964,0
"301",-5.02148681661496,-4.8857158783203,-4.72740239024708,-6.62483452363207,0,0,0,0,-4.30839387745771,-5.28131979017947,0,0,0,-4.63292319109172,-4.7839039010762,-4.38559872127118,-4.16412652046634,-4.71682028091654,-4.13563988302929,-7.53431247267144,0,-4.00749605563799,0,-7.70562825604182,0
"302",-5.05199314644839,-4.83035152647073,-4.73074960604958,-6.60216312527272,0,0,0,0,-4.23539147267238,-5.33178551461968,0,0,0,-4.57985059229111,-4.68054049301287,-4.52503957009068,-4.24896535253398,-4.68534266398619,-4.05104700586373,-7.48375454616808,0,-4.03219908069259,0,-7.67193823265883,0
"303",-4.91303552960031,-4.87422679431671,-4.68144974510014,-6.60691022000408,0,0,0,0,-4.34273998962822,-5.28839532463814,0,0,0,-4.65698993471789,-4.78468995716589,-4.42995716843143,-4.25898001569164,-4.68494031176783,-4.15884651259982,-7.45297518663383,0,-4.0457421707829,0,-7.71839982172131,0
"304",-4.93820832587502,-4.89980973900737,-4.67582259701466,-6.48304792465158,0,0,0,0,-4.24351765083658,-5.31305399059262,0,0,0,-4.63092765104695,-4.68283833420838,-4.51034064115077,-4.27893383118993,-4.67149315544983,-4.05402280708642,-7.43466189250786,0,-4.00764537681634,0,-7.69082716707007,0
"305",-4.91288005394165,-4.83165861087423,-4.69298708212637,-6.52288168068473,0,0,0,0,-4.42118334987508,-5.24871120886128,0,0,0,-4.67531678398609,-4.75309031606471,-4.51102952096849,-4.38696452027494,-4.71990786345851,-4.15243080131679,-7.47464747588834,0,-3.98894261885099,0,-7.7040432184616,0
"306",-4.82858163032529,-4.73267893486893,-4.8186817032105,-6.5663970391553,0,0,0,0,-4.51984475321358,-5.26881404434756,0,0,0,-4.58170480697712,-4.63872696951693,-4.48905202753445,-4.36946585262902,-4.73453069700813,-4.04773636865681,-7.46912259995637,0,-4.03406151133942,0,-7.72226331654635,0
"307",-5.03780096216903,-4.62743040211192,-4.83044099831848,-6.60807405656352,0,0,0,0,-4.38131831416352,-5.41584686291965,0,0,0,-4.64437147075868,-4.6892041815981,-4.51342479405517,-4.41417209371524,-4.72147930838847,-4.13277655792335,-7.42120338607255,0,-4.09501907536924,0,-7.65039286882591,0
"308",-4.92971385174403,-4.53772517849143,-4.88205363119765,-6.57250828245702,0,0,0,0,-4.41908192262497,-5.26104910764422,0,0,0,-4.61110203035562,-4.69490735249093,-4.44497251996757,-4.44569087144277,-4.63236521272093,-3.68572443642064,-7.35538256496951,0,-4.09462460142942,0,-7.73623138512875,0
"309",-4.90764687535135,-4.38772282721876,-4.86223991982319,-6.5496813141297,0,0,0,0,-4.47260175686413,-5.27507528281809,0,0,0,-4.54651051864093,-4.62317414614201,-4.4177071075936,-4.46319950454973,-4.56087992714151,-3.77523442320975,-7.34892158671802,0,-3.94810180243049,0,-7.69301774844989,0
"310",-5.07650040905615,-4.37276678259895,-4.83241140700958,-6.56497644023552,0,0,0,0,-4.55068200070402,-5.27535447205437,0,0,0,-4.57740216793593,-4.56508446244881,-4.42692836859651,-4.43928051525551,-4.53577739447981,-3.86534391153778,-7.42455106973463,0,-3.99604923202641,0,-7.70467693204427,0
"311",-4.94909008774446,-4.33495767882515,-4.84822494192136,-6.66167675638543,0,0,0,0,-4.53700432304512,-5.29049093029857,0,0,0,-4.61069973149962,-4.5067738641319,-4.37143153294654,-4.41486864933503,-4.53568410281669,-3.70535151960795,-7.45002242858295,0,-3.99236575811068,0,-7.66095581599023,0
"312",-4.86357088718915,-4.31544734018866,-4.87125851905621,-6.6029000837732,0,0,0,0,-4.43595799215819,-5.31514385551208,0,0,0,-4.63775241131331,-4.38015410324139,-4.40178629146474,-4.46479973314082,-4.55872290027068,-3.69888938674326,-7.41004600029829,0,-3.93031791276265,0,-7.6354939043117,0
"313",-4.88058495330839,-4.32683523350061,-4.88560241172663,-6.60363758578208,0,0,0,0,-4.3777159390868,-5.33341174758848,0,0,0,-4.70254678508117,-4.41755315121033,-4.50234287618862,-4.38704491951463,-4.62432388102922,-3.86861464415403,-7.39621387260123,0,-3.9661398311033,0,-7.64889294354095,0
"314",-4.7747052678591,-4.32037799952298,-4.88145083571543,-6.60564212303609,0,0,0,0,-4.37748837673373,-5.32859985916173,0,0,0,-4.64187862896502,-4.39799342819596,-4.45046455813216,-4.39581265524557,-4.5892968368318,-3.99549778640944,-7.42742945982461,0,-3.92132326191117,0,-7.69239137824463,0
"315",-4.66202780473529,-4.41920052970357,-4.8289210645453,-6.57199758329879,0,0,0,0,-4.40343123015046,-5.32859985916173,0,0,0,-4.70653868037638,-4.33195294083969,-4.47441765081401,-4.35064979120303,-4.52966523088592,-4.00980122834685,-7.47565528650526,0,-3.9480943971898,0,-7.73525051207316,0
"316",-4.66192195982822,-4.58213748687752,-4.76068846722266,-6.64440249227478,0,0,0,0,-4.51531642383381,-5.33791986685848,0,0,0,-4.60417068565501,-4.29074533915619,-4.48196694558224,-4.34600884761424,-4.51920221029518,-3.85609511027063,-7.51998101718986,0,-4.06728263324433,0,-7.68770606590973,0
"317",-4.6568996657162,-4.63053195098243,-4.70645963461675,-6.66312983885203,0,0,0,0,-4.46222078238531,-5.30229670218375,0,0,0,-4.56742033424107,-4.22311018632625,-4.46506047800345,-4.35491187075385,-4.59948636951979,-3.78490589036868,-7.45297518663383,0,-4.068075492545,0,-7.68957755741043,0
"318",-4.61835674779227,-4.60691456367344,-4.60311515615195,-6.57271263517052,0,0,0,0,-4.51343782753165,-5.31386619693767,0,0,0,-4.60501305547659,-4.13984713644242,-4.48477469275671,-4.47554641819459,-4.4313369340902,-3.77625661227906,-7.35650075808614,0,-4.17790631160907,0,-7.67101841042627,0
"319",-4.64556072597919,-4.53031453423276,-4.70854854044193,-6.67891370655329,0,0,0,0,-4.53292926180668,-5.2637503220761,0,0,0,-4.59438569112385,-3.91803389180655,-4.49187976671935,-4.52580463060735,-4.27050570482158,-3.84468483553842,-7.39458539719191,0,-4.22523780517261,0,-7.6588342816288,0
"320",-4.80134149507796,-4.51158877236656,-4.90718302655773,-6.55790356039153,0,0,0,0,-4.5131902205218,-5.17534148786303,0,0,0,-4.6164333782668,-4.13800092691999,-4.31697752962075,-4.4548308417142,-4.28270373737915,-3.92486945455768,-7.34936583372665,0,-4.06555720864949,0,-7.64530227541022,0
"321",-5.00868006394797,-4.50610084691867,-4.77103925876955,-6.59974550702469,0,0,0,0,-4.48994279416161,-4.94731850110754,0,0,0,-4.61637558983025,-4.08503375689676,-4.31481668498115,-4.49138242240018,-4.27648327858953,-3.78717924120119,-7.38855988649327,0,-4.15580667749544,0,-7.65550950903308,0
"322",-5.12122373729839,-4.49684122338877,-4.70854854044193,-6.22964922254525,0,0,0,0,-4.12029553764756,-4.7668995113389,0,0,0,-4.45707042918817,-4.03554749171364,-4.32603525075487,-4.51403755115527,-4.20252810649722,-3.7958348917776,-7.37479188562447,0,-4.26206692207945,0,-7.72841120842292,0
"323",-5.29920347331041,-4.5833248285593,-4.68551293867063,-5.12333217903115,0,0,0,0,-4.18179967401109,-4.54865483601225,0,0,0,-4.32661895883094,-3.82933763880954,-4.33373727615878,-4.51151071850936,-4.33857313417603,-3.8703122631041,-7.41335647861132,0,-4.26040589307519,0,-7.6254879350147,0
"324",-5.26770502793136,-4.6405753305474,-4.61379296985041,-4.99833976628785,0,0,0,0,-4.03545859384511,-4.13606874930999,0,0,0,-4.18253897638667,-3.92287452794685,-4.31951874530274,-4.58952183402029,-4.33217037232245,-3.89339754130498,-7.39272752392179,0,-4.26789215166009,0,-7.65339948564284,0
"325",-5.19323689009753,-4.71782709698599,-4.6308250471054,-4.803133438772,0,0,0,0,-4.03916667976888,-3.85488006789843,0,0,0,-4.57512606463971,-4.08661451616019,-4.3503950860782,-4.57748553832282,-3.92892940228023,-3.94775381538394,-7.42503022642804,0,-4.16586511540241,0,-7.60807094902069,0
"326",-5.03868209712779,-4.59423024594976,-4.60029636807198,-4.63834293926245,0,0,0,0,-4.07051643468954,-3.96461036984596,0,0,0,-4.43389753945522,-3.9018110397803,-4.25399031233134,-4.63176353240047,-3.70909965429583,-4.05742870100272,-6.4896090129553,0,-4.18181838378508,0,-7.62402487696294,0
"327",-4.96505435561996,-4.79117279526453,-4.65295085986435,-4.79193014938098,0,0,0,0,-4.05205712769803,-4.1608232499806,0,0,0,-4.37284604837146,-3.81475370698954,-4.34104922365997,-4.58371626176901,-3.74826555749677,-3.95090491883769,-5.67736313072831,0,-4.39215778187334,0,-7.59350134406177,0
"328",-5.20212445957888,-4.82487323405559,-4.6026875559801,-4.74994825956868,0,0,0,0,-4.05442629022177,-4.17448298876226,0,0,0,-4.33199642335429,-3.76713138523299,-4.39243489893398,-4.54885736765851,-4.06924506377989,-3.98314313793127,-5.11704397793809,0,-4.47241409383132,0,-7.64142687929448,0
"329",-5.00684249585756,-4.77350431033182,-4.60485594965122,-4.74454720245673,0,0,0,0,-4.03967782145144,-4.09422171262556,0,0,0,-4.45144408607805,-3.88161851372603,-4.39376381814061,-4.54337649989451,-3.76012997421355,-3.80464310153649,-4.84746015138205,0,-4.31288444100271,0,-7.71295196335071,0
"330",-5.03579926775981,-4.61808175412262,-4.65152830996624,-4.70543260792649,0,0,0,0,-3.9595339880992,-4.02712125549175,0,0,0,-4.55446349218846,-3.77474239989411,-4.48100754336767,-4.4696407907009,-3.85903757208701,-3.73375130490947,-4.69251928233615,0,-4.40580423744202,0,-7.63667768663402,0
"331",-5.155058440165,-4.50867888579933,-4.65584712900579,-4.8517103151087,0,0,0,0,-4.05247625813181,-4.07637554774,0,0,0,-4.65067575036631,-3.76287666317135,-4.47920484387349,-4.44034605835946,-3.97842230435844,-3.7088897601167,-4.83571606706906,0,-4.36319927271034,0,-7.66795843251841,0
"332",-5.10729567072049,-4.56936188189218,-4.66690882094395,-4.95153115535967,0,0,0,0,-4.24918548020892,-4.06578209527011,0,0,0,-4.79539719439804,-3.9078460268761,-4.53393981956095,-4.49570097971433,-4.18073379512117,-3.79227998703153,-5.00426278459097,0,-4.37413783325364,0,-7.66217014522263,0
"333",-5.22929782874997,-4.54541989586807,-4.59704613279778,-4.91101622906754,0,0,0,0,-4.25111868025607,-4.08484695052103,0,0,0,-4.76644619075794,-3.70732859778247,-4.52072400105406,-4.50906811202252,-3.77512229533402,-3.60351991685114,-4.984779595087,0,-4.26449251888437,0,-7.67347315237692,0
"334",-5.00419890927557,-4.72094987254614,-4.62852654890071,-4.97356662019395,0,0,0,0,-3.66835999696694,-4.11475137199976,0,0,0,-4.72845224215288,-3.53236422509904,-4.56238440667031,-4.50200779873104,-3.77059164984555,-3.77262758984305,-4.97265848614049,0,-4.29836849254509,0,-7.67963650008459,0
"335",-5.00253958156061,-4.67467339175507,-4.63427537684113,-4.96017305922874,0,0,0,0,-3.59636799226442,-4.32082940372011,0,0,0,-4.73010192714613,-3.59272287935615,-4.55417836561069,-4.48486335366048,-3.75379900021325,-3.75110750359086,-4.99504319933642,0,-4.16509203334358,0,-7.70214448371394,0
"336",-4.99190466976141,-4.65826962174562,-4.62819026946396,-4.99419967334798,0,0,0,0,-3.71384567556037,-4.25075779970362,0,0,0,-4.73490471420102,-3.66559829011031,-4.49899714337686,-4.62253436015767,-3.87251387233343,-3.78972320161733,-4.9874769589531,0,-3.90674410622374,0,-7.65460466807254,0
"337",-4.90322972812289,-4.67864758776234,-4.61406678649585,-4.96294777843664,0,0,0,0,-3.56883865167191,-4.23451344452894,0,0,0,-4.56590826489266,-3.5925464209791,-4.41039083644906,-4.50346491403002,-3.81953498599299,-3.82347590350603,-5.02415484418377,0,-3.8893254129265,0,-7.66460323644727,0
"338",-4.81205379246755,-4.67909355979652,-4.64435661401483,-4.85496943620064,0,0,0,0,-3.74202107214106,-4.23238570031629,0,0,0,-4.614672331577,-3.64821472910274,-4.40853489455468,-4.60602769640222,-4.02173424160103,-3.68325529936372,-4.98701642849762,0,-3.55643865597144,0,-7.66979329541852,0
"339",-4.83409829277317,-4.72038865581356,-4.6575166663603,-5.009407476744,0,0,0,0,-3.72579243213748,-4.19532421171192,0,0,0,-4.59954319012296,-3.70597910916175,-4.39870204253614,-4.63398126784221,-3.92931450253821,-3.76097099908563,-5.14498334662733,0,-3.50056635867977,0,-7.64261771003955,0
"340",-4.72951937457856,-4.82373495025104,-4.70690237136955,-5.14177770587459,0,0,0,0,-3.80767586019959,-4.27844942244255,0,0,0,-4.53421923279498,-3.76427440791954,-4.30950931469192,-4.64697480598381,-3.65286166705429,-3.89669817563498,-5.21321495332802,0,0,0,-7.63195094223536,0
"341",-4.77223725774858,-4.76301099932425,-4.69403262578723,-5.00812416391014,0,0,0,0,-3.89198931239274,-4.26420804409403,0,0,0,-4.34100534572837,-3.75266549652988,-4.16103396627936,-4.62044337242092,-3.72797080420641,-3.96103319380113,-5.19720586517963,0,0,0,-7.59123505413995,0
